        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            Re{V[3][1]} (V),            Im{V[3][1]} (V),            Re{V[4][1]} (V),            Im{V[4][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V),            Re{V[3][2]} (V),            Im{V[3][2]} (V),            Re{V[4][2]} (V),            Im{V[4][2]} (V),            V_inc[3][3] (V),            Re{V[1][3]} (V),            Im{V[1][3]} (V),            Re{V[2][3]} (V),            Im{V[2][3]} (V),            Re{V[3][3]} (V),            Im{V[3][3]} (V),            Re{V[4][3]} (V),            Im{V[4][3]} (V),            V_inc[4][4] (V),            Re{V[1][4]} (V),            Im{V[1][4]} (V),            Re{V[2][4]} (V),            Im{V[2][4]} (V),            Re{V[3][4]} (V),            Im{V[3][4]} (V),            Re{V[4][4]} (V),            Im{V[4][4]} (V)
 1.40000000e+02,        +7.071067811865e+00,        +6.602560710454e+00,        +2.003656451925e+00,        +1.135620669831e+00,        -3.445617081978e+00,        -4.032683356996e+00,        -2.456520217174e+00,        -7.460756287895e-01,        -1.754126895542e+00,        +7.071067811865e+00,        +1.135620669831e+00,        -3.445617081978e+00,        +6.601206588402e+00,        +2.000331772646e+00,        -7.470035917581e-01,        -1.756479043578e+00,        -4.032985127491e+00,        -2.456262249994e+00,        +7.071067811865e+00,        -4.032683356996e+00,        -2.456520217174e+00,        -7.470035917581e-01,        -1.756479043578e+00,        +6.599620341976e+00,        +2.000128455140e+00,        +1.135500421198e+00,        -3.445915334827e+00,        +7.071067811865e+00,        -7.460756287893e-01,        -1.754126895542e+00,        -4.032985127491e+00,        -2.456262249994e+00,        +1.135500421198e+00,        -3.445915334827e+00,        +6.601556661007e+00,        +2.002269511954e+00
 1.41000000e+02,        +7.071067811865e+00,        +6.665579841029e+00,        +1.948871535734e+00,        +1.100867497153e+00,        -3.488547550109e+00,        -4.104843159527e+00,        -2.366779079532e+00,        -7.531999295056e-01,        -1.707913276228e+00,        +7.071067811865e+00,        +1.100867497153e+00,        -3.488547550109e+00,        +6.664218254273e+00,        +1.945530835954e+00,        -7.542214416504e-01,        -1.710247323401e+00,        -4.105141123090e+00,        -2.366501353443e+00,        +7.071067811865e+00,        -4.104843159527e+00,        -2.366779079532e+00,        -7.542214416504e-01,        -1.710247323401e+00,        +6.662618224787e+00,        +1.945375450637e+00,        +1.100736697237e+00,        -3.488837580260e+00,        +7.071067811865e+00,        -7.531999295056e-01,        -1.707913276228e+00,        -4.105141123090e+00,        -2.366501353443e+00,        +1.100736697237e+00,        -3.488837580260e+00,        +6.664549129084e+00,        +1.947485166190e+00
 1.42000000e+02,        +7.071067811865e+00,        +6.726870688203e+00,        +1.891342228139e+00,        +1.063817277280e+00,        -3.531586112204e+00,        -4.174748221775e+00,        -2.274233912610e+00,        -7.578604177559e-01,        -1.661450704370e+00,        +7.071067811865e+00,        +1.063817277280e+00,        -3.531586112204e+00,        +6.725501293492e+00,        +1.887984705941e+00,        -7.589760165195e-01,        -1.663762365856e+00,        -4.175041214287e+00,        -2.273936122168e+00,        +7.071067811865e+00,        -4.174748221775e+00,        -2.274233912610e+00,        -7.589760165196e-01,        -1.663762365856e+00,        +6.723889618311e+00,        +1.887878594291e+00,        +1.063676348084e+00,        -3.531867379761e+00,        +7.071067811865e+00,        -7.578604177558e-01,        -1.661450704370e+00,        -4.175041214287e+00,        -2.273936122168e+00,        +1.063676348083e+00,        -3.531867379761e+00,        +6.725813012513e+00,        +1.889957147562e+00
 1.43000000e+02,        +7.071067811865e+00,        +6.786286068657e+00,        +1.831133615838e+00,        +1.024404468957e+00,        -3.574589970167e+00,        -4.242253265948e+00,        -2.178955744077e+00,        -7.599968479840e-01,        -1.614885272286e+00,        +7.071067811865e+00,        +1.024404468957e+00,        -3.574589970167e+00,        +6.784908414674e+00,        +1.827758495509e+00,        -7.612068558968e-01,        -1.617170157834e+00,        -4.242540071662e+00,        -2.178637652306e+00,        +7.071067811865e+00,        -4.242253265948e+00,        -2.178955744077e+00,        -7.612068558968e-01,        -1.617170157834e+00,        +6.783287350237e+00,        +1.827702893936e+00,        +1.024253869060e+00,        -3.574861961596e+00,        +7.071067811865e+00,        -7.599968479840e-01,        -1.614885272285e+00,        -4.242540071662e+00,        -2.178637652306e+00,        +1.024253869060e+00,        -3.574861961596e+00,        +6.785201142818e+00,        +1.829750575282e+00
 1.44000000e+02,        +7.071067811865e+00,        +6.843682111350e+00,        +1.768320703831e+00,        +9.825732516529e-01,        -3.617407869549e+00,        -4.307216302469e+00,        -2.081025425056e+00,        -7.595587092854e-01,        -1.568371349268e+00,        +7.071067811865e+00,        +9.825732516530e-01,        -3.617407869549e+00,        +6.842295639151e+00,        +1.764927248341e+00,        -7.608632226023e-01,        -1.570624975195e+00,        -4.307495657980e+00,        -2.080686869565e+00,        +7.071067811865e+00,        -4.307216302469e+00,        -2.081025425056e+00,        -7.608632226023e-01,        -1.570624975195e+00,        +6.840667555548e+00,        +1.764923276900e+00,        +9.824134742917e-01,        -3.617670100983e+00,        +7.071067811865e+00,        -7.595587092852e-01,        -1.568371349268e+00,        -4.307495657980e+00,        -2.080686869565e+00,        +9.824134742915e-01,        -3.617670100983e+00,        +6.842569666303e+00,        +1.766940487836e+00
 1.45000000e+02,        +7.071067811865e+00,        +6.898919118909e+00,        +1.702988166180e+00,        +9.382785560800e-01,        -3.659880803002e+00,        -4.369499489578e+00,        -1.980533385239e+00,        -7.565062531871e-01,        -1.522070879883e+00,        +7.071067811865e+00,        +9.382785560800e-01,        -3.659880803002e+00,        +6.897523163812e+00,        +1.699575689940e+00,        -7.579051312775e-01,        -1.524288682235e+00,        -4.369770088508e+00,        -1.980174284151e+00,        +7.071067811865e+00,        -4.369499489578e+00,        -1.980533385239e+00,        -7.579051312775e-01,        -1.524288682235e+00,        +6.895890538182e+00,        +1.699624341288e+00,        +9.381101268546e-01,        -3.660132823402e+00,        +7.071067811865e+00,        -7.565062531872e-01,        -1.522070879883e+00,        -4.369770088508e+00,        -1.980174284151e+00,        +9.381101268547e-01,        -3.660132823402e+00,        +6.897778905682e+00,        +1.701611593589e+00
 1.46000000e+02,        +7.071067811865e+00,        +6.951862403014e+00,        +1.635230000476e+00,        +8.914870428195e-01,        -3.701842844609e+00,        -4.428969967109e+00,        -1.877579291660e+00,        -7.508114695775e-01,        -1.476152551371e+00,        +7.071067811865e+00,        +8.914870428195e-01,        -3.701842844609e+00,        +6.950456198009e+00,        +1.631797882208e+00,        -7.523043251982e-01,        -1.478329900225e+00,        -4.429230465489e+00,        -1.877199649253e+00,        +7.071067811865e+00,        -4.428969967109e+00,        -1.877579291660e+00,        -7.523043251982e-01,        -1.478329900225e+00,        +6.948821606766e+00,        +1.631900010935e+00,        +8.913105170467e-01,        -3.702084238724e+00,        +7.071067811865e+00,        -7.508114695773e-01,        -1.476152551371e+00,        -4.429230465489e+00,        -1.877199649253e+00,        +8.913105170466e-01,        -3.702084238724e+00,        +6.950694195707e+00,        +1.633857925068e+00
 1.47000000e+02,        +7.071067811865e+00,        +7.002383080454e+00,        +1.565149089175e+00,        +8.421780112175e-01,        -3.743122111511e+00,        -4.485500651092e+00,        -1.772271614287e+00,        -7.424589929464e-01,        -1.430790833741e+00,        +7.071067811865e+00,        +8.421780112175e-01,        -3.743122111511e+00,        +7.000965761194e+00,        +1.561696784700e+00,        -7.440451835265e-01,        -1.432923048550e+00,        -4.485749673453e+00,        -1.771871526273e+00,        +7.071067811865e+00,        -4.485500651092e+00,        -1.772271614287e+00,        -7.440451835264e-01,        -1.432923048550e+00,        +6.999331871089e+00,        +1.561853097167e+00,        +8.419939709405e-01,        -3.743352502605e+00,        +7.071067811865e+00,        -7.424589929465e-01,        -1.430790833741e+00,        -4.485749673453e+00,        -1.771871526273e+00,        +8.419939709407e-01,        -3.743352502605e+00,        +7.001186679450e+00,        +1.563782400070e+00
 1.48000000e+02,        +7.071067811865e+00,        +7.050358816927e+00,        +1.492856673159e+00,        +7.903442208676e-01,        -3.783541846644e+00,        -4.538970976262e+00,        -1.664727103779e+00,        -7.314469212581e-01,        -1.386164898747e+00,        +7.071067811865e+00,        +7.903442208676e-01,        -3.783541846644e+00,        +7.048929428324e+00,        +1.489383727899e+00,        -7.331255413124e-01,        -1.388247264664e+00,        -4.539207122391e+00,        -1.664306762117e+00,        +7.071067811865e+00,        -4.538970976262e+00,        -1.664727103779e+00,        -7.331255413124e-01,        -1.388247264664e+00,        +7.047298986378e+00,        +1.489594772740e+00,        +7.901532715498e-01,        -3.783760898928e+00,        +7.071067811865e+00,        -7.314469212581e-01,        -1.386164898747e+00,        -4.539207122391e+00,        -1.664306762117e+00,        +7.901532715498e-01,        -3.783760898928e+00,        +7.049134052325e+00,        +1.491496294965e+00
 1.49000000e+02,        +7.071067811865e+00,        +7.095674506428e+00,        +1.418471744975e+00,        +7.359926085904e-01,        -3.822921613685e+00,        -4.589267574315e+00,        -1.555070188849e+00,        -7.177875303661e-01,        -1.342457426654e+00,        +7.071067811865e+00,        +7.359926085904e-01,        -3.822921613685e+00,        +7.094232010871e+00,        +1.414977805964e+00,        -7.195574051501e-01,        -1.344485211719e+00,        -4.589489426652e+00,        -1.554629886018e+00,        +7.071067811865e+00,        -4.589267574315e+00,        -1.555070188849e+00,        -7.195574051501e-01,        -1.344485211719e+00,        +7.092607833239e+00,        +1.415243965368e+00,        +7.357953755222e-01,        -3.823129034425e+00,        +7.071067811865e+00,        -7.177875303660e-01,        -1.342457426654e+00,        -4.589489426652e+00,        -1.554629886018e+00,        +7.357953755221e-01,        -3.823129034425e+00,        +7.094421241678e+00,        +1.417118637626e+00
 1.50000000e+02,        +7.071067811865e+00,        +7.138222875311e+00,        +1.342120371208e+00,        +6.791448848525e-01,        -3.861078592743e+00,        -4.636284876955e+00,        -1.443432302694e+00,        -7.015078679190e-01,        -1.299853312265e+00,        +7.071067811865e+00,        +6.791448848525e-01,        -3.861078592743e+00,        +7.136766162459e+00,        +1.338605198384e+00,        -7.033675484215e-01,        -1.301821785348e+00,        -4.636491008577e+00,        -1.442972435323e+00,        +7.071067811865e+00,        -4.636284876955e+00,        -1.443432302694e+00,        -7.033675484214e-01,        -1.301821785348e+00,        +7.135151122284e+00,        +1.338926680311e+00,        +6.789420093093e-01,        -3.861274133997e+00,        +7.071067811865e+00,        -7.015078679190e-01,        -1.299853312265e+00,        -4.636491008577e+00,        -1.442972435323e+00,        +6.789420093093e-01,        -3.861274133998e+00,        +7.136941011014e+00,        +1.340775529466e+00
 1.51000000e+02,        +7.071067811865e+00,        +7.177905001580e+00,        +1.263934955235e+00,        +6.198379950375e-01,        -3.897828962827e+00,        -4.679925634328e+00,        -1.329951149726e+00,        -6.826502121718e-01,        -1.258538284172e+00,        +7.071067811865e+00,        +6.198379950376e-01,        -3.897828962827e+00,        +7.176432899691e+00,        +1.260398431800e+00,        -6.845979715327e-01,        -1.260442733537e+00,        -4.680114617460e+00,        -1.329472221521e+00,        +7.071067811865e+00,        -4.679925634328e+00,        -1.329951149726e+00,        -6.845979715326e-01,        -1.260442733537e+00,        +7.174829914051e+00,        +1.260775263246e+00,        +6.196301302317e-01,        -3.898012422781e+00,        +7.071067811865e+00,        -6.826502121718e-01,        -1.258538284172e+00,        -4.680114617460e+00,        -1.329472221521e+00,        +6.196301302316e-01,        -3.898012422781e+00,        +7.176594479442e+00,        +1.262599407813e+00
 1.52000000e+02,        +7.071067811865e+00,        +7.214630741943e+00,        +1.184053453117e+00,        +5.581244328592e-01,        -3.932989354921e+00,        -4.720101341318e+00,        -1.214769925360e+00,        -6.612723829991e-01,        -1.218697453407e+00,        +7.071067811865e+00,        +5.581244328593e-01,        -3.932989354921e+00,        +7.213142030634e+00,        +1.180495594748e+00,        -6.633062144219e-01,        -1.220533205779e+00,        -4.720271756302e+00,        -1.214272549230e+00,        +7.071067811865e+00,        -4.720101341318e+00,        -1.214769925360e+00,        -6.633062144219e-01,        -1.220533205779e+00,        +7.211554046683e+00,        +1.180927616173e+00,        +5.579122397333e-01,        -3.933160578792e+00,        +7.071067811865e+00,        -6.612723829991e-01,        -1.218697453407e+00,        -4.720271756302e+00,        -1.214272549230e+00,        +5.579122397334e-01,        -3.933160578792e+00,        +7.213291548833e+00,        +1.182728261386e+00
 1.53000000e+02,        +7.071067811865e+00,        +7.248319061260e+00,        +1.102618556531e+00,        +4.940723954538e-01,        -3.966378357531e+00,        -4.756732566356e+00,        -1.098036502768e+00,        -6.374478946524e-01,        -1.180513809635e+00,        +7.071067811865e+00,        +4.940723954538e-01,        -3.966378357531e+00,        +7.246812485582e+00,        +1.099039519244e+00,        -6.395655108668e-01,        -1.182276249597e+00,        -4.756883010989e+00,        -1.097521402105e+00,        +7.071067811865e+00,        -4.756732566356e+00,        -1.098036502768e+00,        -6.395655108669e-01,        -1.182276249597e+00,        +7.245242466009e+00,        +1.099526380273e+00,        +4.938565383691e-01,        -3.966537238018e+00,        +7.071067811865e+00,        -6.374478946523e-01,        -1.180513809635e+00,        -4.756883010989e+00,        -1.097521402105e+00,        +4.938565383691e-01,        -3.966537238018e+00,        +7.246951233322e+00,        +1.101304812796e+00
 1.54000000e+02,        +7.071067811865e+00,        +7.278898261421e+00,        +1.019776857450e+00,        +4.277657722493e-01,        -3.997818055006e+00,        -4.789749179752e+00,        -9.799026012902e-01,        -6.112659423640e-01,        -1.144166684570e+00,        +7.071067811865e+00,        +4.277657722493e-01,        -3.997818055006e+00,        +7.277372547101e+00,        +1.016176943912e+00,        -6.134647766755e-01,        -1.145851274168e+00,        -4.789878278909e+00,        -9.793706103272e-01,        +7.071067811865e+00,        -4.789749179752e+00,        -9.799026012902e-01,        -6.134647766755e-01,        -1.145851274168e+00,        +7.275823455040e+00,        +1.016718100392e+00,        +4.275469146243e-01,        -3.997964532272e+00,        +7.071067811865e+00,        -6.112659423640e-01,        -1.144166684570e+00,        -4.789878278909e+00,        -9.793706103274e-01,        +4.275469146243e-01,        -3.997964532273e+00,        +7.277501888208e+00,        +1.018475682749e+00
 1.55000000e+02,        +7.071067811865e+00,        +7.306306109194e+00,        +9.356780095406e-01,        +3.593039625102e-01,        -4.027135577773e+00,        -4.819090481086e+00,        -8.605229514858e-01,        -5.828312177018e-01,        -1.109830203487e+00,        +7.071067811865e+00,        +3.593039625102e-01,        -4.027135577773e+00,        +7.304759978844e+00,        +9.320576736697e-01,        -5.851084266487e-01,        -1.111432501871e+00,        -4.819196896512e+00,        -8.599750147101e-01,        +7.071067811865e+00,        -4.819090481086e+00,        -8.605229514858e-01,        -5.851084266488e-01,        -1.111432501871e+00,        +7.303234762398e+00,        +9.326523861526e-01,        +3.590827624683e-01,        -4.027269638952e+00,        +7.071067811865e+00,        -5.828312177018e-01,        -1.109830203487e+00,        -4.819196896513e+00,        -8.599750147102e-01,        +3.590827624683e-01,        -4.027269638952e+00,        +7.304881337759e+00,        +9.343905509637e-01
 1.56000000e+02,        +7.071067811865e+00,        +7.330489865104e+00,        +8.504739011443e-01,        +2.888015194270e-01,        -4.054164642919e+00,        -4.844705227705e+00,        -7.400544716885e-01,        -5.522635505476e-01,        -1.077671746379e+00,        +7.071067811865e+00,        +2.888015194270e-01,        -4.054164642919e+00,        +7.328922055211e+00,        +8.468337508400e-01,        -5.546160181700e-01,        -1.079187429339e+00,        -4.844787667880e+00,        -7.394916422571e-01,        +7.071067811865e+00,        -4.844705227705e+00,        -7.400544716886e-01,        -5.546160181701e-01,        -1.079187429339e+00,        +7.327423631730e+00,        +8.474810845405e-01,        +2.885786255121e-01,        -4.054286321145e+00,        +7.071067811865e+00,        -5.522635505476e-01,        -1.077671746379e+00,        -4.844787667880e+00,        -7.394916422571e-01,        +2.885786255121e-01,        -4.054286321145e+00,        +7.329036903985e+00,        +8.492013286501e-01
 1.57000000e+02,        +7.071067811865e+00,        +7.351406217912e+00,        +7.643178540501e-01,        +2.163876216696e-01,        -4.078747063340e+00,        -4.866551568880e+00,        -6.186554702821e-01,        -5.196973786233e-01,        -1.047850440549e+00,        +7.071067811865e+00,        +2.163876216696e-01,        -4.078747063340e+00,        +7.349815496357e+00,        +7.606586519407e-01,        -5.221217223276e-01,        -1.049275319782e+00,        -4.866608798837e+00,        -6.180789074353e-01,        +7.071067811865e+00,        -4.866551568880e+00,        -6.186554702820e-01,        -5.221217223277e-01,        -1.049275319782e+00,        +7.348346736652e+00,        +7.613574782052e-01,        +2.161636686888e-01,        -4.078856436316e+00,        +7.071067811865e+00,        -5.196973786231e-01,        -1.047850440549e+00,        -4.866608798837e+00,        -6.180789074354e-01,        +2.161636686888e-01,        -4.078856436316e+00,        +7.349925340962e+00,        +7.630613567825e-01
 1.58000000e+02,        +7.071067811865e+00,        +7.369021131568e+00,        +6.773638612189e-01,        +1.422053763695e-01,        -4.100734203915e+00,        -4.884596892499e+00,        -4.964848868550e-01,        -4.852810485318e-01,        -1.020515706159e+00,        +7.071067811865e+00,        +1.422053763695e-01,        -4.100734203915e+00,        +7.367406315439e+00,        +6.736865233320e-01,        -4.877736265231e-01,        -1.021845748133e+00,        -4.884627743482e+00,        -4.958958523214e-01,        +7.071067811865e+00,        -4.884596892499e+00,        -4.964848868549e-01,        -4.877736265231e-01,        -1.021845748133e+00,        +7.365970028089e+00,        +6.744355226213e-01,        +1.419809814216e-01,        -4.100831392031e+00,        +7.071067811865e+00,        -4.852810485319e-01,        -1.020515706159e+00,        -4.884627743482e+00,        -4.958958523213e-01,        +1.419809814216e-01,        -4.100831392030e+00,        +7.367512681555e+00,        +6.761246433213e-01
 1.59000000e+02,        +7.071067811865e+00,        +7.383309613641e+00,        +5.897658751048e-01,        +6.641096045399e-02,        -4.119988363904e+00,        -4.898817593273e+00,        -3.737015838926e-01,        -4.491759552386e-01,        -9.958058755403e-01,        +7.071067811865e+00,        +6.641096045397e-02,        -4.119988363904e+00,        +7.381669587060e+00,        +5.860714674083e-01,        -4.517328754730e-01,        -9.970372197938e-01,        -4.898820972113e+00,        -3.731014372965e-01,        +7.071067811865e+00,        -4.898817593273e+00,        -3.737015838927e-01,        -4.517328754731e-01,        -9.970372197938e-01,        +7.380268502985e+00,        +5.868691337848e-01,        +6.618671919742e-02,        -4.120073527932e+00,        +7.071067811865e+00,        -4.491759552385e-01,        -9.958058755403e-01,        -4.898820972113e+00,        -3.731014372966e-01,        +6.618671919729e-02,        -4.120073527932e+00,        +7.381774005554e+00,        +5.885451510469e-01
 1.60000000e+02,        +7.071067811865e+00,        +7.394255415958e+00,        +5.016771563667e-01,        -1.082738995358e-02,        -4.136384065938e+00,        -4.909198773201e+00,        -2.504636988054e-01,        -4.115555297071e-01,        -9.738469058832e-01,        +7.071067811865e+00,        -1.082738995357e-02,        -4.136384065938e+00,        +7.392589147663e+00,        +4.979668891626e-01,        -4.141726603068e-01,        -9.749758826469e-01,        -4.909173671300e+00,        -2.498538921068e-01,        +7.071067811865e+00,        -4.909198773201e+00,        -2.504636988053e-01,        -4.141726603067e-01,        -9.749758826469e-01,        +7.391225905133e+00,        +4.988115362468e-01,        -1.105090674083e-02,        -4.136457404337e+00,        +7.071067811865e+00,        -4.115555297071e-01,        -9.738469058832e-01,        -4.909173671301e+00,        -2.498538921068e-01,        -1.105090674080e-02,        -4.136457404337e+00,        +7.392693139960e+00,        +5.004761458043e-01
 1.61000000e+02,        +7.071067811865e+00,        +7.401850679622e+00,        +4.132496906094e-01,        -8.933052980244e-02,        -4.149809233503e+00,        -4.915733886433e+00,        -1.269280639446e-01,        -3.726040869540e-01,        -9.547512033967e-01,        +7.071067811865e+00,        -8.933052980243e-02,        -4.149809233503e+00,        +7.400157240014e+00,        +4.095249108023e-01,        -3.752770680115e-01,        -9.557743503936e-01,        -4.915679388238e+00,        -1.263101349520e-01,        +7.071067811865e+00,        -4.915733886433e+00,        -1.269280639447e-01,        -3.752770680115e-01,        -9.557743503937e-01,        +7.398834370245e+00,        +4.104146791457e-01,        -8.955277932604e-02,        -4.149870979382e+00,        +7.071067811865e+00,        -3.726040869542e-01,        -9.547512033965e-01,        -4.915679388238e+00,        -1.263101349519e-01,        -8.955277932579e-02,        -4.149870979382e+00,        +7.400262303572e+00,        +4.120696128094e-01
 1.62000000e+02,        +7.071067811865e+00,        +7.406095537479e+00,        +3.246336784325e-01,        -1.689096805266e-01,        -4.160166240782e+00,        -4.918424341618e+00,        -3.249699889367e-03,        -3.325155490475e-01,        -9.386165750752e-01,        +7.071067811865e+00,        -1.689096805266e-01,        -4.160166240782e+00,        +7.404374114871e+00,        +3.208958597300e-01,        -3.352398057372e-01,        -9.395306533914e-01,        -4.918339632486e+00,        -2.625264904036e-03,        +7.071067811865e+00,        -4.918424341618e+00,        -3.249699889351e-03,        -3.352398057372e-01,        -9.395306533915e-01,        +7.403094028368e+00,        +3.218287255280e-01,        -1.691301507009e-01,        -4.160216658547e+00,        +7.071067811865e+00,        -3.325155490476e-01,        -9.386165750753e-01,        -4.918339632486e+00,        -2.625264903999e-03,        -1.691301507008e-01,        -4.160216658547e+00,        +7.404481708984e+00,        +3.234757462998e-01
 1.63000000e+02,        +7.071067811865e+00,        +7.406997687633e+00,        +2.359771015799e-01,        -2.493678141600e-01,        -4.167372820852e+00,        -4.917279075322e+00,        +1.204186151860e-01,        -2.914920594862e-01,        -9.255253220549e-01,        +7.071067811865e+00,        -2.493678141600e-01,        -4.167372820852e+00,        +7.405247603427e+00,        +2.322278327245e-01,        -2.942628163902e-01,        -9.263273309724e-01,        -4.917163448668e+00,        +1.210478695249e-01,        +7.071067811865e+00,        -4.917279075322e+00,        +1.204186151860e-01,        -2.942628163902e-01,        -9.263273309723e-01,        +7.404012577212e+00,        +2.332016177800e-01,        -2.495860259225e-01,        -4.167412202612e+00,        +7.071067811865e+00,        -2.914920594862e-01,        -9.255253220548e-01,        -4.917163448668e+00,        +1.210478695249e-01,        -2.495860259227e-01,        -4.167412202612e+00,        +7.405359135548e+00,        +2.348425153391e-01
 1.64000000e+02,        +7.071067811865e+00,        +7.404571951568e+00,        +1.474253654858e-01,        -3.305011281666e-01,        -4.171362820680e+00,        -4.912314110075e+00,        +2.439266997619e-01,        -2.497425069417e-01,        -9.155434861209e-01,        +7.071067811865e+00,        -3.305011281666e-01,        -4.171362820680e+00,        +7.402792674111e+00,        +1.436663366504e-01,        -2.525548034908e-01,        -9.162306768175e-01,        -4.912166973721e+00,        +2.445590253485e-01,        +7.071067811865e+00,        -4.912314110075e+00,        +2.439266997619e-01,        -2.525548034908e-01,        -9.162306768177e-01,        +7.401604839962e+00,        +1.446787194780e-01,        -3.307166373560e-01,        -4.171391482445e+00,        +7.071067811865e+00,        -2.497425069419e-01,        -9.155434861208e-01,        -4.912166973721e+00,        +2.445590253486e-01,        -3.307166373560e-01,        -4.171391482445e+00,        +7.402909486911e+00,        +1.463153060720e-01
 1.65000000e+02,        +7.071067811865e+00,        +7.398839829994e+00,        +5.912101607899e-02,        -4.121005918431e-01,        -4.172086793880e+00,        -4.903552110171e+00,        +3.671272489652e-01,        -2.074809775048e-01,        -9.087202583840e-01,        +7.071067811865e+00,        -4.121005918431e-01,        -4.172086793880e+00,        +7.397030986883e+00,        +5.535400359525e-02,        -2.103296844289e-01,        -9.092901464189e-01,        -4.903372991817e+00,        +3.677608457214e-01,        +7.071067811865e+00,        -4.903552110171e+00,        +3.671272489651e-01,        -2.103296844289e-01,        -9.092901464188e-01,        +7.395892320695e+00,        +5.640253154627e-02,        -4.123129906210e-01,        -4.172105071626e+00,        +7.071067811865e+00,        -2.074809775049e-01,        -9.087202583839e-01,        -4.903372991817e+00,        +3.677608457213e-01,        -4.123129906211e-01,        -4.172105071626e+00,        +7.397154346228e+00,        +5.803663830263e-02
 1.66000000e+02,        +7.071067811865e+00,        +7.389829068612e+00,        -2.879647355376e-02,        -4.939535443811e-01,        -4.169512424845e+00,        -4.891021947410e+00,        +4.898760446930e-01,        -1.649251553393e-01,        -9.050875565185e-01,        +7.071067811865e+00,        -4.939535443811e-01,        -4.169512424845e+00,        +7.387990457234e+00,        -3.256962393533e-02,        -1.678049920157e-01,        -9.055379330269e-01,        -4.890810499160e+00,        +4.905090705839e-01,        +7.071067811865e+00,        -4.891021947410e+00,        +4.898760446929e-01,        -1.678049920157e-01,        -9.055379330269e-01,        +7.386902769604e+00,        -3.148752166249e-02,        -4.941624621912e-01,        -4.169520670495e+00,        +7.071067811865e+00,        -1.649251553394e-01,        -9.050875565186e-01,        -4.890810499160e+00,        +4.905090705838e-01,        -4.941624621912e-01,        -4.169520670495e+00,        +7.388121541255e+00,        -2.985404799486e-02
 1.67000000e+02,        +7.071067811865e+00,        +7.377573244682e+00,        -1.161908530629e-01,        -5.758453242976e-01,        -4.163624780498e+00,        -4.874758287674e+00,        +6.120321022753e-01,        -1.222946920311e-01,        -9.046597743092e-01,        +7.071067811865e+00,        -5.758453242976e-01,        -4.163624780498e+00,        +7.375704840811e+00,        -1.199682441547e-01,        -1.252002446177e-01,        -9.049887158487e-01,        -4.874514289563e+00,        +6.126626837363e-01,        +7.071067811865e+00,        -4.874758287674e+00,        +6.120321022754e-01,        -1.252002446179e-01,        -9.049887158487e-01,        +7.374669768917e+00,        -1.188552427583e-01,        -5.760504283568e-01,        -4.163623357878e+00,        +7.071067811865e+00,        -1.222946920312e-01,        -9.046597743092e-01,        -4.874514289563e+00,        +6.126626837364e-01,        -5.760504283568e-01,        -4.163623357878e+00,        +7.375844730218e+00,        -1.172205426495e-01
 1.68000000e+02,        +7.071067811865e+00,        +7.362111383626e+00,        -2.029291894085e-01,        -6.575609099202e-01,        -4.154426388507e+00,        -4.854801207585e+00,        +7.334577617874e-01,        -7.980956493894e-02,        -9.074337046554e-01,        +7.071067811865e+00,        -6.575609099202e-01,        -4.154426388507e+00,        +7.360213347937e+00,        -2.067088915609e-01,        -8.273530517392e-02,        -9.076395816497e-01,        -4.854524570078e+00,        +7.340840044487e-01,        +7.071067811865e+00,        -4.854801207585e+00,        +7.334577617875e-01,        -8.273530517390e-02,        -9.076395816499e-01,        +7.359232348772e+00,        -2.055677562836e-01,        -6.577619052514e-01,        -4.154415669341e+00,        +7.071067811865e+00,        -7.980956493877e-02,        -9.074337046555e-01,        -4.854524570078e+00,        +7.340840044486e-01,        -6.577619052516e-01,        -4.154415669341e+00,        +7.360363017712e+00,        -2.039299598623e-01
 1.69000000e+02,        +7.071067811865e+00,        +7.343487613019e+00,        -2.888819155577e-01,        -7.388865509347e-01,        -4.141937143319e+00,        -4.831195848583e+00,        +8.540187334502e-01,        -3.768844453069e-02,        -9.133886346683e-01,        +7.071067811865e+00,        -7.388865509346e-01,        -4.141937143319e+00,        +7.341560295391e+00,        -2.926619863594e-01,        -4.062874908189e-02,        -9.134701184098e-01,        -4.830886614012e+00,        +8.546387330411e-01,        +7.071067811865e+00,        -4.831195848583e+00,        +8.540187334503e-01,        -4.062874908174e-02,        -9.134701184097e-01,        +7.340634640390e+00,        -2.914955576913e-01,        -7.390831799527e-01,        -4.141917503315e+00,        +7.071067811865e+00,        -3.768844453064e-02,        -9.133886346681e-01,        -4.830886614012e+00,        +8.546387330411e-01,        -7.390831799527e-01,        -4.141917503315e+00,        +7.341720607962e+00,        -2.898527868166e-01
