        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.56800000e+02,        +7.071067811865e+00,        +4.145503429724e+00,        +1.566086369417e+00,        +2.149961908451e+00,        -5.894581285398e-01,        +7.071067811865e+00,        +2.149961908449e+00,        -5.894581285390e-01,        +4.173256145113e+00,        +1.572840210357e+00
 1.58400000e+02,        +7.071067811865e+00,        +4.062819471271e+00,        +1.151876483420e+00,        +1.738972384372e+00,        -1.490498745896e+00,        +7.071067811865e+00,        +1.738972384370e+00,        -1.490498745899e+00,        +4.087428200075e+00,        +1.154598275173e+00
 1.60000000e+02,        +7.071067811865e+00,        +3.735948384484e+00,        +1.027003415884e+00,        +9.533793088662e-01,        -2.040835591757e+00,        +7.071067811865e+00,        +9.533793088635e-01,        -2.040835591760e+00,        +3.756765368195e+00,        +1.029632511032e+00
 1.61600000e+02,        +7.071067811865e+00,        +3.474917245149e+00,        +1.233847012752e+00,        +9.669604517646e-02,        -2.169050491836e+00,        +7.071067811865e+00,        +9.669604517967e-02,        -2.169050491832e+00,        +3.494369975233e+00,        +1.239118726806e+00
 1.63200000e+02,        +7.071067811865e+00,        +3.452406462790e+00,        +1.595018560399e+00,        -6.649111138046e-01,        -1.995390067460e+00,        +7.071067811865e+00,        -6.649111138044e-01,        -1.995390067457e+00,        +3.473737947978e+00,        +1.603126753615e+00
 1.64800000e+02,        +7.071067811865e+00,        +3.672612889480e+00,        +1.919968664503e+00,        -1.305407406694e+00,        -1.610483863792e+00,        +7.071067811865e+00,        -1.305407406695e+00,        -1.610483863792e+00,        +3.698304725810e+00,        +1.929126078401e+00
 1.66400000e+02,        +7.071067811865e+00,        +4.042330472640e+00,        +2.066626957435e+00,        -1.805009771402e+00,        -1.020340490624e+00,        +7.071067811865e+00,        -1.805009771403e+00,        -1.020340490626e+00,        +4.073300763485e+00,        +2.073773018930e+00
 1.68000000e+02,        +7.071067811865e+00,        +4.381277443644e+00,        +1.968799750142e+00,        -2.055075556736e+00,        -2.200007807327e-01,        +7.071067811865e+00,        -2.055075556734e+00,        -2.200007807318e-01,        +4.416007774564e+00,        +1.970641145238e+00
 1.69600000e+02,        +7.071067811865e+00,        +4.469425339789e+00,        +1.738840290318e+00,        -1.883420595307e+00,        +6.539141747198e-01,        +7.071067811865e+00,        -1.883420595306e+00,        +6.539141747188e-01,        +4.503909666091e+00,        +1.734214279620e+00
 1.71200000e+02,        +7.071067811865e+00,        +4.276108333621e+00,        +1.682435964651e+00,        -1.288622402410e+00,        +1.282697347247e+00,        +7.071067811865e+00,        -1.288622402411e+00,        +1.282697347249e+00,        +4.306885068299e+00,        +1.674271785280e+00
 1.72800000e+02,        +7.071067811865e+00,        +4.074506689088e+00,        +1.985274613769e+00,        -5.623665076225e-01,        +1.469740849219e+00,        +7.071067811865e+00,        -5.623665076228e-01,        +1.469740849221e+00,        +4.102315167890e+00,        +1.978054079259e+00
 1.74400000e+02,        +7.071067811865e+00,        +4.131775277433e+00,        +2.524763433649e+00,        +1.622318329884e-02,        +1.324927117757e+00,        +7.071067811865e+00,        +1.622318330194e-02,        +1.324927117757e+00,        +4.160494949622e+00,        +2.520358600969e+00
 1.76000000e+02,        +7.071067811865e+00,        +4.506257934602e+00,        +3.087119121588e+00,        +3.790276412123e-01,        +1.044149341372e+00,        +7.071067811865e+00,        +3.790276412132e-01,        +1.044149341372e+00,        +4.539707078040e+00,        +3.084148920582e+00
 1.77600000e+02,        +7.071067811865e+00,        +5.139990199848e+00,        +3.531156850190e+00,        +5.707760840820e-01,        +7.447774090042e-01,        +7.071067811865e+00,        +5.707760840804e-01,        +7.447774090059e-01,        +5.180386389666e+00,        +3.526340250010e+00
 1.79200000e+02,        +7.071067811865e+00,        +5.955463597565e+00,        +3.784073785982e+00,        +6.472123764080e-01,        +4.720943308055e-01,        +7.071067811865e+00,        +6.472123764051e-01,        +4.720943308028e-01,        +6.003146097062e+00,        +3.773364814030e+00
 1.80800000e+02,        +7.071067811865e+00,        +6.879918118080e+00,        +3.806020080211e+00,        +6.470989066948e-01,        +2.392436052639e-01,        +7.071067811865e+00,        +6.470989066925e-01,        +2.392436052634e-01,        +6.933339718819e+00,        +3.785361076038e+00
 1.82400000e+02,        +7.071067811865e+00,        +7.841282719648e+00,        +3.574215141527e+00,        +5.947808483618e-01,        +4.973862743466e-02,        +7.071067811865e+00,        +5.947808483606e-01,        +4.973862743921e-02,        +7.897070971270e+00,        +3.540256060379e+00
 1.84000000e+02,        +7.071067811865e+00,        +8.763150413516e+00,        +3.082973987049e+00,        +5.073974596771e-01,        -9.466124109750e-02,        +7.071067811865e+00,        +5.073974596799e-01,        -9.466124109488e-02,        +8.816420294623e+00,        +3.033874953016e+00
 1.85600000e+02,        +7.071067811865e+00,        +9.566776929530e+00,        +2.349747876887e+00,        +3.998840238585e-01,        -1.930710059832e-01,        +7.071067811865e+00,        +3.998840238611e-01,        -1.930710059804e-01,        +9.611883384502e+00,        +2.285889920684e+00
 1.87200000e+02,        +7.071067811865e+00,        +1.018047100903e+01,        +1.419405995946e+00,        +2.867560018212e-01,        -2.471091333532e-01,        +7.071067811865e+00,        +2.867560018281e-01,        -2.471091333543e-01,        +1.021216913816e+01,        +1.343664762776e+00
 1.88800000e+02,        +7.071067811865e+00,        +1.055262453437e+01,        +3.614964527274e-01,        +1.812227221183e-01,        -2.623639449815e-01,        +7.071067811865e+00,        +1.812227221156e-01,        -2.623639449760e-01,        +1.056729775197e+01,        +2.788086785174e-01
 1.90400000e+02,        +7.071067811865e+00,        +1.066218695152e+01,        -7.407800640242e-01,        +9.308163027100e-02,        -2.481923237634e-01,        +7.071067811865e+00,        +9.308163027349e-02,        -2.481923237620e-01,        +1.065864598758e+01,        -8.244985293428e-01
 1.92000000e+02,        +7.071067811865e+00,        +1.052123842786e+01,        -1.806290799487e+00,        +2.717103680313e-02,        -2.157644152292e-01,        +7.071067811865e+00,        +2.717103680506e-02,        -2.157644152285e-01,        +1.050076396118e+01,        -1.885455315044e+00
 1.93600000e+02,        +7.071067811865e+00,        +1.016854293689e+01,        -2.770084808532e+00,        -1.655487761653e-02,        -1.754900441938e-01,        +7.071067811865e+00,        -1.655487761736e-02,        -1.754900441939e-01,        +1.013423862673e+01,        -2.840461563739e+00
 1.95200000e+02,        +7.071067811865e+00,        +9.657576285325e+00,        -3.590989708943e+00,        -4.152646939052e-02,        -1.351623583669e-01,        +7.071067811865e+00,        -4.152646938695e-02,        -1.351623583634e-01,        +9.613407400201e+00,        -3.650130556545e+00
